anime_id,AFeature0,AFeature1,AFeature2,AFeature3,AFeature4,AFeature5,AFeature6,AFeature7,AFeature8,AFeature9,AFeature10,AFeature11,AFeature12,AFeature13,AFeature14,AFeature15,AFeature16,AFeature17,AFeature18,AFeature19,AFeature20,AFeature21,AFeature22,AFeature23,AFeature24,AFeature25,AFeature26,AFeature27,AFeature28,AFeature29,AFeature30,AFeature31
6728,0.06449078,0.005264363,0.008404354,-0.046334874,0.053202022,0.042331617,-0.049276974,-0.026961168,-0.00739737,0.06267267,0.016757367,0.00980496,-0.009564948,-0.014028376,-0.04084587,0.018821688,-0.03717314,-0.037606496,0.0032510937,0.00016908719,-0.05475603,0.061219472,0.0041402625,-0.001443598,0.04833672,-0.00017398875,-0.015807759,0.004192322,-0.02612676,-0.05544675,-0.04163817,-0.030297643
6730,0.030026333,0.0070190034,0.05927453,-0.0036044559,0.0059171384,0.056592263,0.02512076,0.050373875,0.0357882,0.06883111,0.018278528,-0.06426745,0.00025971897,-0.015710695,0.03994649,-0.0133831315,-0.016616642,-0.0545661,-0.03274072,0.0045595975,0.03926928,0.06291021,0.030166721,-0.06393086,-0.040599685,0.053124968,-0.012069874,-0.014348509,0.013678427,-0.04060594,0.014633972,0.028129317
6741,0.050821163,0.00849914,-0.055686794,0.022714997,0.009084274,-0.03444732,0.02584982,-0.023380201,-0.040368516,-0.0028505956,0.05231933,0.043699943,0.027117154,0.035278257,0.05217828,0.010695305,-0.0015290617,-0.011947796,-0.0035968039,0.06268747,0.031205058,-0.002190495,0.04498495,-0.07080697,0.013007703,0.05084037,0.016015016,0.011976774,0.017435111,-0.027236167,0.013123463,0.04206851
6746,-0.005143267,0.019947337,0.012000604,-0.004070884,-0.013411331,0.04388464,0.0539962,-0.0016842287,0.0051933085,0.024283867,0.048339225,-0.012907972,-0.0062114266,-0.025879797,0.016716173,-0.0445748,0.012981544,-0.024121989,0.017337412,0.022874733,-0.016043877,-0.014528199,0.009791598,0.013071996,-0.030324122,-0.06692471,0.06728047,-0.033718687,0.008282499,-0.020567248,0.009848481,0.019913372
6783,0.042378854,0.020707935,-0.07859678,0.01058185,-0.008561488,-0.033435076,-0.029197518,-0.023511205,-0.01980475,0.047792457,-0.00013283698,0.04490529,0.0077405483,0.010563836,0.03663912,-0.035887167,-0.039129563,-0.013476657,-0.017648771,0.047104385,-0.012713164,-0.005838732,0.0027519637,0.023169242,0.055601034,0.0038618916,-0.01360807,0.01968224,0.027698413,-0.02228491,-0.048564162,0.036163878
6798,0.008266882,-0.019784287,0.009801685,0.029252948,-0.04069849,0.037899744,0.016832197,-0.0008289961,-0.058938965,-0.06587,-0.016008794,-0.0018284885,-0.019115025,-0.047215,-0.010678139,0.01635092,0.035132788,-0.02405865,0.022339677,-0.030114686,-0.024530694,0.014169941,0.0024707401,0.024050348,-0.01436273,0.06696622,0.021197757,0.033817906,0.04676419,-0.010358432,0.01127894,0.016921464
6827,0.021765547,-0.022265833,-0.03343216,-0.012525258,0.030857915,0.0027504505,0.047057617,-0.012917029,-0.028189125,-0.0022028415,0.008561775,0.042256802,-0.03616359,0.0071920683,0.012961098,0.03540608,0.034623664,0.018954149,0.03466104,-0.0012222555,-0.007240155,0.034473628,0.031906236,-0.0011157012,0.011896087,0.010774084,0.0068103564,0.03161279,-0.004147932,-0.059033528,-0.052481588,-0.0040288875
6829,-0.014943141,-0.06507263,-0.02768233,-0.016463256,-0.04875191,0.054141365,-0.02289419,-0.029103803,-0.0013965801,-0.00051046035,-0.0007805089,-5.2690255e-05,-0.019581432,-0.013102309,0.018881956,-0.014360764,0.0045348937,-0.06496152,-0.016922528,-0.04282397,0.00097501045,0.028780347,0.0010170002,0.036499742,0.06745648,0.03606605,0.01082013,-0.00832207,0.070611455,-0.048591167,0.0063634967,0.032029
6831,0.023367874,-0.025512915,0.007601585,0.04765233,-0.008243803,-0.03878336,0.024910567,0.061524212,0.0030181927,-0.020573959,0.0071668546,-0.019069055,-0.032000016,0.039169908,-0.0054728435,0.03834361,-0.048259202,-0.013770212,-0.047332052,-0.032429744,-0.0019587323,0.0511951,0.035164002,0.040413644,-0.0037280687,-0.016429286,0.023850955,-0.0102416165,0.00981015,-0.06250794,0.04612394,-0.030063119
6864,0.03928702,-0.05851567,0.027115779,-0.04279531,0.03006912,0.03133482,0.007081371,0.0070327213,0.013158096,0.042658288,0.06283415,-0.029098969,-0.11593781,0.02779446,0.0144790495,0.061828442,-0.013823517,-0.045452658,0.011208707,0.07152673,0.02366032,-0.066832535,0.034533076,-0.0390916,0.054572072,0.009237694,0.018056296,-0.009734405,-0.06934178,-0.012413866,-0.015897544,0.07281042
6880,-0.039016604,-0.02327927,-0.042326864,-0.00985861,-0.004179259,0.013492259,0.0371002,0.031950515,-0.039024267,-0.05874446,0.02196373,-0.01834382,-0.037897293,0.057798192,0.0067499583,0.0448876,0.04477351,0.018031975,-0.056846578,-0.03706788,-0.026931146,-0.01883181,0.053753074,-0.0752345,-0.016309196,0.009951922,0.028644236,-0.0049156137,0.06761062,-0.017538212,-0.01055733,-0.031879775
6885,-0.01970425,0.047213677,0.047624264,-0.04011966,0.042590253,0.0010632153,0.040089764,0.030062636,-0.03245192,-0.05910697,0.038956158,-0.060336296,-0.019477313,0.03604108,0.00694405,-0.043317154,0.00032642862,-0.024930647,-0.022286918,0.002857255,0.0010030684,0.0038925414,-0.05898027,-0.05001459,0.039500017,-0.06576986,0.0010628412,0.039734386,0.014080918,0.01075126,0.01795712,0.04568761
6917,0.0023996492,-0.03829826,0.029658062,0.02691222,0.010717477,-0.042344686,0.014863915,-0.055879164,0.0073915957,0.041939996,0.0080898255,0.020292236,-0.023559054,-0.031241518,0.01879463,-0.014399158,-0.03983914,0.03436607,-0.03613876,0.019688569,0.029835297,0.0059048785,-0.030842341,0.054868598,0.0096165845,-0.008913552,-0.0042578266,-0.03943545,-0.0060278634,0.05613323,-0.0016462534,-0.0034595698
6918,-0.026903817,-0.018849533,-0.04387815,0.012217651,-0.009843652,-0.001892728,0.060058735,-0.0009885412,-0.023456387,0.01644113,0.032334555,0.029682973,-0.08297512,0.05195019,0.0034394101,0.02219046,0.018885529,0.014716506,-0.04117591,0.035758786,0.02239685,-0.040930517,0.027990494,0.018916937,0.028059814,0.010558626,0.08152191,0.012067617,-0.014393699,-0.038478296,0.011415658,-0.035157323
6919,0.04169469,-0.0017730081,0.025095508,-0.09380158,-0.020273797,0.06093593,-0.09889184,0.02519347,-0.030141221,-0.037355993,0.0015992743,-0.0037608028,-0.0037080643,0.059974197,0.024645146,0.035787992,0.02487751,-0.03706759,-0.033174593,-0.0136275515,-0.0025225165,0.041474577,-0.02986979,-0.010545336,0.029642489,-0.008602901,0.031072201,0.04461915,-0.06608921,0.062127754,0.025544913,0.05264576
6932,0.036186866,0.034388576,0.008510879,0.0062400033,0.018128928,-0.0076480904,-0.06934464,-0.048963103,-0.048879653,0.009671561,-0.030767156,-0.012804627,-0.0062942384,-0.022710148,0.006083425,0.026904894,0.036530882,-0.03254156,0.05394321,-0.020792821,0.030564092,0.0516998,0.015493047,-0.0043377015,0.013194729,0.018684832,0.04018643,0.041794613,0.027192982,-0.017968357,-0.023168297,0.011023057
6946,-0.021988645,-0.040825956,-0.008893,-0.04817018,0.020344922,0.027392976,-0.0039107725,-0.048166286,0.04567568,-0.00059648766,0.008828462,-0.039825015,0.026733987,0.025041904,-0.019863123,0.04241502,0.01629829,0.038465373,-0.054787915,-0.017068215,0.024034508,0.003860566,-0.02361164,0.01886196,-0.0047018235,-0.015745476,0.028649723,-0.0040669553,-0.042075682,-0.02979781,-0.034982733,-0.020845814
6956,-0.041518245,-0.03052284,-0.0049112393,-0.024144383,-0.021101419,-0.025344364,-0.05689972,0.019335037,-0.013415062,-0.031779066,0.02119797,0.044877626,-0.0806274,0.048613846,0.010641064,-0.02442524,0.03444517,0.0012808577,0.061231658,0.040522024,0.0031599875,-0.03157008,0.052748956,-0.008164945,0.02336473,0.047820948,-0.06788952,-0.08166814,-0.040686127,0.057609323,0.04426319,0.022391474
6984,0.01816587,0.008746295,-0.039576918,0.034443125,0.041805983,-0.030763283,0.012483187,-0.024626689,0.012919721,-0.0120864455,-0.0701045,0.013478144,0.039997347,-0.021802953,0.04555727,-0.025279382,0.031450126,0.0022306414,0.06205395,-0.01878752,-0.034491867,-0.053534787,0.033409577,0.008834256,-0.0039246213,0.044355668,0.009489053,0.0034483832,0.0044121323,0.015380549,0.037913993,-0.0146427415
7016,-0.027898472,-0.017649954,0.030289127,0.021209246,-0.028955255,0.085120276,0.0009783288,0.027530812,-0.011991706,-0.037427876,-0.017659731,0.021996655,0.008084707,-0.03501181,-0.02140627,-0.06632555,0.038253706,0.0063560517,-0.020532902,0.039265085,0.030627321,-0.0037876382,0.02309188,0.02756733,-0.0042591877,0.0039051534,0.0062556146,-0.07702673,-0.024847427,0.011190876,0.010239502,0.0019258832
7024,0.027284002,-0.041242983,-0.042378955,0.043093096,-0.046741445,0.041697066,0.036552645,-0.02776423,0.01680984,0.0357074,0.024083328,0.03877087,-0.021823753,-0.051676698,-0.032534413,-0.0419276,-0.0133498,-0.014728812,-0.0021175335,-0.017994314,-0.017487066,-0.010895272,-0.005779341,0.04839748,0.042725053,0.03817131,-0.0099655,0.022520611,0.028954506,-0.054852173,-0.032947678,-0.020963563
7053,-0.019787848,-0.049106307,-0.0390086,-0.027770221,0.05611297,0.0004015649,-0.033109277,-0.012357653,0.0021850583,-0.017953666,0.025007771,-0.049562827,0.030689223,-0.02036011,0.038165793,0.061758444,0.01009521,0.002975484,0.065463714,-0.009752792,-0.038848333,0.012905659,0.01734064,0.034483816,0.02700817,0.027161611,0.036141243,0.0027415473,-0.032951146,-0.03095238,2.8033613e-05,-0.036498267
7054,-0.029252753,-0.04666601,0.037849817,0.05411057,0.0033607634,0.028043028,-0.037357867,0.029441204,-0.020374222,0.03047954,-0.010250337,0.02772696,-0.07109028,0.009864955,0.030311119,0.08865296,0.041162413,-0.0008122353,-0.00541041,-0.0031153737,0.017310882,0.022301044,0.0057093194,0.04142144,0.062199157,0.0144409165,0.0035162254,-0.06111905,-0.012542436,-0.061706405,-0.0072818995,-0.0039738654
7066,-0.0045678196,0.018629428,-0.020164683,0.070106275,0.018492566,0.014248585,0.0028889815,-0.017621944,-0.052639917,0.041820638,-0.023106605,0.0065753143,0.031829152,-0.04673748,0.074391134,0.012949548,0.05210229,0.10794839,0.026189052,0.026004514,0.026949428,-0.057703994,0.019007463,-0.00394948,-0.00057170197,0.028653406,0.018211618,0.03348593,0.014819944,-0.033546917,-0.013415324,-0.00043810674
7079,-0.011197352,0.0123043675,0.02090498,0.023429964,0.045952234,0.015392076,-0.010673803,-0.10605434,-0.01805532,-0.051701963,0.05853622,-0.015392858,-0.049909376,-0.029288236,0.093341894,-0.031806037,-0.03570946,-0.001961619,-0.023440283,-0.069084466,-0.007405158,0.047323722,-0.035388418,0.026529264,-0.04595283,0.015589462,-0.009087943,-0.004092093,-0.06280138,-0.0926247,-0.012600486,0.0062751756
7174,-0.042519778,0.04684871,-0.015321155,-0.02790178,-0.0299881,-0.010151517,0.017899334,0.025168981,-0.018113049,-0.0068513784,0.026828876,-0.02469717,-0.0137815075,-0.003976112,0.020405348,0.03224345,0.01715261,0.011035053,-0.018023804,-0.011156224,-0.062361456,-0.005064095,0.0013399848,0.026388323,0.01685269,0.005554135,-0.021726485,0.055362966,0.01789869,-0.03652556,0.017797375,-0.0064448495
7179,-0.0030179813,0.0012992139,0.037218854,-0.04434361,-0.02563844,-0.01134608,0.020962475,-0.008677477,-0.016159795,-0.026732901,0.01105648,-0.05095214,0.009160309,0.020058947,0.023130625,-0.01648871,0.030258663,-0.025520917,0.034954,-0.038836583,-0.009729157,0.0001354402,-0.013870262,0.017007733,0.015738642,-0.03287308,0.027929433,0.03694848,-0.0073789065,0.023734068,0.0038928664,0.031048458
7266,-0.012459327,-0.03446436,0.0056689684,-0.020532846,0.021375677,0.025330978,-0.056811493,0.023503996,0.028299406,-0.003918749,0.010661258,-0.0010287543,0.025301805,0.018876335,0.04958724,0.030599877,0.059411824,-0.012768826,0.0202952,-0.0013170859,0.013477182,-0.017469428,0.025684875,-0.017081356,0.043178033,0.034304976,0.006500808,0.0033546526,0.0034747755,0.03125613,0.008704892,0.03697572
7305,0.024969377,-0.015132232,-0.074099265,0.023029417,-0.012563872,0.05345972,-0.030655721,0.021144975,0.020593977,0.010575282,-0.021065803,-0.023911318,0.0022893064,0.051731013,-0.009066966,-0.00044676595,-0.02624622,-0.036654342,0.03714785,-0.044075258,-0.058305137,0.0042681373,-0.05966173,0.030744726,-0.028383357,0.048850205,-0.03234371,-0.012016811,0.028254643,-0.017128363,-0.0032788413,0.004738125
7337,0.032909483,0.039482526,0.033423014,-0.044084948,0.052835263,-0.01101165,-0.030688267,-0.03666294,0.04598342,-0.060594067,-0.025068074,-0.024250096,-0.0335018,0.018145313,-0.01867236,0.08965591,0.026818488,-0.032020565,-0.024833653,-0.032426685,-0.011880711,-0.005885486,0.0018787299,-0.07778298,-0.063559406,0.03190805,0.03239005,-0.004657569,-0.013534259,0.0039204834,-0.059776355,-0.06415114
7430,-0.056552164,-0.062189326,0.040684637,0.045831505,0.023550581,-0.034759372,0.020869024,-0.006050142,-0.0236294,-0.042594224,0.022365423,0.028611729,7.19261e-05,0.03319419,-0.025145357,-0.02285778,-0.011037903,-0.002054229,0.022139484,-0.026433328,0.034639645,0.069962986,0.033983823,0.0122788055,-0.00063531066,0.0041696355,0.05170401,-0.015535155,-0.014696056,-0.014059012,0.006236066,0.06874147
7518,-0.017865395,-0.039872985,0.041493468,0.042678572,0.0006345763,-0.033885222,-0.038117208,-0.027637284,-0.06951201,-0.05469752,0.004177386,0.048179857,-0.017794821,0.06932272,-0.027392142,-0.03021373,-0.04681993,0.03833684,0.05274871,0.035812147,-0.040298045,-0.014576522,0.0072240364,-0.010335381,-0.0129153095,-0.0061976765,0.017466715,-0.033429902,0.03532308,-0.018222058,0.035449803,-0.024297325
7561,0.0033083875,0.0017055288,0.07230339,0.02793964,0.035284746,0.03416652,0.069783956,-0.0026544328,0.026174132,0.06385571,0.015035076,-0.010484456,-0.003366663,-0.0050730202,-0.01378285,-0.019451197,-0.0031505055,-0.009777991,0.020128319,0.02648536,0.04360584,-0.0073453407,-0.021449702,0.028299518,-0.0041505042,-0.04262631,0.04097994,-0.011537615,0.0068591572,-0.053822428,0.013725861,-0.03889006
7575,0.009870992,-0.021689871,0.032283965,0.022353403,0.006000768,0.037397414,-0.060501795,0.00847313,-0.018982626,0.035929415,0.03415055,0.012987326,-0.012480961,-0.06386241,0.024586666,-0.0247542,-0.015399246,0.05843112,-0.049472265,-0.0025236579,-0.0076885447,-0.008750997,-0.02287671,-0.06618793,-0.022069035,0.03592472,0.033598334,-0.007197192,-0.0013522248,0.019502182,-0.025250824,0.0021195167
7591,0.012757523,0.030810062,0.038083673,0.054398697,-0.016942732,-0.05001542,-0.00263585,-0.018243264,0.024383467,-0.026142554,0.008156122,-0.06513688,0.04746622,-0.0027377645,-0.0009366401,-0.033051707,-0.033301223,-0.030068642,0.063717626,0.040185858,-0.021978175,0.035618126,-0.03870461,0.00021272802,-0.010294216,0.02459944,-0.0059897006,0.13013662,-0.04015237,-0.016632518,-0.028323237,-0.039360404
7711,0.021658266,-0.11408298,-0.013845724,-0.019931545,0.04200198,-0.032056272,0.07045583,0.0583,-0.07331271,0.020096162,0.010055302,0.03676344,-0.041791227,0.026047109,0.073749155,-0.023074292,-0.010306758,0.028189892,-0.025459507,0.033795126,-0.040598415,-0.047138065,-0.013897081,-0.043923806,0.00093296944,-0.0788169,0.049264632,0.013617351,0.03238988,0.0405751,0.008920401,0.048784733
7751,-0.073600285,-0.018715357,-0.011842308,0.05243895,-0.029147284,0.008403856,-0.011933084,-0.011670643,-0.01175909,-0.0025589871,-0.006880845,-0.03181695,-0.0068832403,0.016671592,-0.03804032,-0.038831253,-0.0057474566,0.00439896,0.021114163,-0.028124966,-0.05364574,-0.0055067046,0.013007324,-0.009895285,0.041426048,-0.009660059,0.006663205,-0.0056002326,0.035276152,-0.021286067,0.0141250305,0.017862672
7803,-0.037832715,0.021872,-0.008508982,0.017844768,0.059479877,-0.006416574,-0.064564414,-0.032875534,-0.031711075,0.022619521,-0.043968663,0.01921969,0.043697305,-0.048273806,0.056078132,-0.020599024,0.044004135,0.021493912,0.022619925,-0.012721501,-0.009311681,-0.0012716445,0.014862302,-0.017311033,-0.020463822,0.06620579,0.0018201029,-0.003228506,-0.0050774734,0.016697653,0.0070070783,0.0014546709
7810,0.020295093,0.052572012,0.0003368913,0.04737952,-0.010415556,0.010605975,0.047447987,-0.030209944,-0.051690735,-0.013534191,0.04914609,0.008715676,0.050688356,-0.0018761771,0.012753301,-0.03435265,-0.0049125883,-0.032612856,-0.031106416,-0.022173619,-0.023042195,0.01938805,0.010457774,-0.061355196,-0.04898668,-0.034252487,-0.030473415,-0.04440615,0.01588646,0.004755181,-0.017550306,-0.020910548
7877,0.047820628,0.02162933,-0.031880222,0.0078064855,0.032400336,-0.016089628,-0.029167917,0.009681168,-0.05191101,-0.017732937,-0.0024205805,-0.009403493,-0.0029355832,0.014980013,0.015772274,0.018580757,-0.018174186,-0.011051816,-0.012069677,0.06208321,0.04149837,-0.03394885,-0.038828675,0.037303776,0.024894213,-0.00093148474,0.021359468,-0.019916162,-0.011050826,-0.00029276902,-0.033453654,-0.041323252
8023,-0.04708074,-0.05395672,0.06948013,0.102264844,0.077223815,-0.00890794,-0.067304045,-0.015469393,0.015199745,-0.056945167,-0.031618297,-0.0027234918,-0.0056106206,-0.05506633,-0.061501045,0.080394536,-0.02190098,-0.011029876,0.009945329,-0.092533834,0.014129774,-0.016147466,-0.024993235,0.01178185,0.018122528,0.007369358,-0.0014192262,0.015441722,-0.024997327,-0.0734385,0.0035739895,0.07070699
8026,0.0123800915,-0.004077363,-0.009407588,0.0067232447,0.04532225,0.019983966,0.0006504948,0.039478015,0.052448243,-0.018740669,-0.030142844,0.018363463,0.05786354,0.0050055827,-0.013525069,-0.039146032,-0.005867818,0.01897579,-0.020431533,0.025348026,0.043230947,0.035279468,-0.054303184,-0.032382663,-0.005446589,-0.004959655,0.027532166,-0.009197794,-0.00930357,0.022677783,0.036162917,0.019090557
8065,0.023232006,-0.004163631,-0.04268175,-0.045026254,0.03739734,-0.00942497,0.027766366,0.0040250383,0.07262679,-0.051596187,-0.020495424,-0.049611513,-0.024301847,0.014415233,-0.0014287299,0.049405932,0.059465814,-0.030574128,0.06759184,0.05271414,0.07370695,0.005915724,0.028375037,-0.0018180764,0.012405936,0.040047806,0.057476304,-0.00021121209,0.0070926063,-0.020610895,-0.05244602,-0.002186029
8074,-0.0044178246,-0.07381021,0.016569708,0.06618001,-0.046323862,0.030572502,-0.065520376,0.00894033,-0.0048865844,-0.0043264856,-0.043829266,0.0007047012,-0.007489312,-0.025608065,0.016411122,-0.03301491,-0.021499041,-0.009328401,0.04014296,-0.011662765,-0.071357444,-0.015782325,0.04693115,0.028821621,0.0070267813,-0.027012225,0.055176377,-0.032041177,0.010281114,0.032565836,0.010640984,-0.016037282
8079,-0.043151077,0.0138472,-0.0622814,0.038956612,-0.012762864,0.00022358439,0.047426976,-0.043026228,-0.039377477,-0.062577605,0.0426317,0.025626738,-0.0054602167,0.058523726,-0.0658161,0.03524648,0.03509241,-0.016766682,0.022085615,0.032729533,-0.05931857,-0.00580554,0.045382723,-0.042332467,0.025050985,-0.016770523,0.02617013,0.026101256,-0.009073899,0.03111175,-0.044904545,0.021281883
8206,0.012346349,-0.01727778,-0.058035973,-0.025261998,0.02301019,-0.030790111,-0.011812645,0.0022265667,0.016769243,0.0049148155,-0.022973388,0.019283706,-0.0060988097,-0.03268639,-0.016528105,-0.04889166,0.0027234906,-0.0078672925,-0.035641663,-0.009901632,-0.030732458,-0.016118752,0.053428605,-0.0009251145,0.03927834,0.059542183,0.011115939,-0.041920375,0.003943895,-0.025552867,0.040730916,-9.617642e-05
8226,0.028922603,0.015826408,-0.026741538,-0.0039022528,-0.039478697,0.022518834,-0.04744059,-0.05371908,0.0067620566,0.0035229006,-0.06671664,-0.008299649,0.024203202,0.061561156,-0.013962508,-0.029034533,0.024944503,-0.008153006,0.0025383756,-0.06392403,-0.0080683315,-0.03711716,-0.00447703,0.019351484,0.03566045,0.019159645,0.024051756,0.031347923,0.06458554,0.035323363,-0.063600846,-0.05357597
8234,0.03292892,0.048424847,-0.061840527,0.040169884,-0.0096559925,0.003883534,0.027719887,-0.0008233777,0.02956123,-0.0044212597,-0.038191047,-0.023284163,-0.0069884085,0.035506893,0.002640022,0.005448528,-0.10816867,0.021169841,-0.020835865,0.016091358,0.025969502,0.013613434,0.026783751,-0.0013008951,0.040587284,-0.032468274,0.029618029,0.04130796,-0.026161755,0.003130648,0.0055165617,-0.04711066
8248,0.05675392,0.00045743273,-0.018550802,-0.031258874,-0.021124506,0.0031107937,0.010003607,-0.037929863,0.0041430644,0.00667045,-0.046883725,-0.024078816,-0.048519224,0.027889598,0.031212352,-0.048688192,-0.020760927,0.02575292,0.0029465568,0.017355377,0.020153545,0.009734112,-0.056821432,0.011160152,0.00855258,-0.009074494,-0.0038046446,0.05393074,0.02605139,-0.009015898,-0.063744076,0.007781337
8316,0.036438234,-0.03641553,-0.0031198491,0.0030586524,0.024783598,-0.00023296813,0.021148255,-0.02238113,-0.0092938,0.023764975,0.027793802,0.036054786,0.022417659,0.0254203,0.05672201,-0.0011449632,0.013034542,0.031478047,-0.0067888354,-0.0009199423,-0.034572624,0.016506104,0.009269909,0.006334966,0.07170185,0.009439492,-0.03914693,-0.02658203,0.03125996,0.0074308747,0.0005230629,0.020319331
8331,0.039034512,0.04124292,0.0059118466,0.013351601,0.03000814,-0.013409164,-0.009656649,-0.013811434,-0.058407597,-0.030252038,-0.00051662134,-0.06918076,-0.019286325,0.0009874987,0.018308666,0.027775569,0.0047769872,-0.0005504329,-0.026911283,0.016079808,0.0039398395,-0.012192011,-0.023631092,-0.035552617,-0.02562806,0.02472398,-0.00010997376,0.015831321,-0.005601507,-0.0011920396,-0.026737727,-0.034731377
8365,-0.017590243,0.029989412,0.03042563,0.038185522,-0.009300151,0.022648007,-0.0022562111,0.030268144,0.008487641,-0.07718233,0.0037174376,-0.020393332,0.051896233,0.0029569308,-0.04417731,0.007781092,0.018877428,-0.017600529,0.0058305124,0.019285642,0.00291821,0.025426585,0.015008618,0.01256704,-0.011141315,0.00821377,-0.0123436805,0.030042449,-0.04165476,0.031058535,-0.03192524,-0.001755488
8442,-0.065917715,0.0020985422,0.010028601,0.0037952254,-0.04134592,-0.034565724,-0.012643791,-0.021817323,0.013383195,0.012018771,-0.050609164,0.04177256,0.0009902732,0.013832503,-0.06878149,-0.013605082,0.032490917,-0.0011337121,-0.055278935,-0.02176896,-0.0047012656,0.01672343,0.0050787874,-0.023155985,0.0013519411,-0.008687015,0.00051242043,0.019854892,-0.025414106,-0.023925615,0.008721744,0.031217046
8478,0.027058627,0.04529594,0.0019750406,0.0035090777,-0.005107111,-0.006991084,0.011161249,-0.031205542,-0.001995801,0.010456999,-0.036282226,-0.022149952,-0.045074146,0.003385239,0.008785827,0.019647038,-0.016369943,0.019475393,0.033606812,-0.021956693,-0.003278728,-0.059463855,0.025963902,-0.029616706,-0.0042115375,0.031529374,-0.005517697,0.011493635,0.024153268,0.019387914,0.0139018865,-0.011772446
8496,-0.0017516252,-0.06788464,-0.041873105,-0.0012884248,0.038026128,-0.04302447,0.028924976,0.0254414,-0.023727365,0.047327887,0.0039131865,-0.051121194,0.001818832,-0.030506615,-0.033675455,-0.032942243,0.020640355,0.0031223728,0.028690714,-0.0061971946,0.0185384,0.05793447,-0.0013048721,0.042865492,0.02272458,-0.02543683,-0.04939288,-0.019150406,0.043214,0.0040008863,-0.036095776,-0.05433817
8525,0.019475067,0.018707013,0.06614787,-0.011824466,0.03533533,-0.07087283,-0.018679874,-0.023640597,0.004676586,-0.026678627,0.013797627,0.03333021,-0.05154451,0.034938745,-0.0014902494,0.0126363,0.013341156,0.055869967,0.008912923,0.004488946,0.009870487,-0.046509318,-0.0022869725,0.010737967,0.02384432,-0.0020151301,0.025328087,-0.09811196,-0.010970912,-0.011477895,0.01992078,0.024438497
8561,0.053290173,0.0047889515,0.04774466,-0.058695097,-0.05401541,0.012816707,0.05691954,0.00861818,-0.031433098,-0.02545859,-0.00206363,-0.014170192,0.02990424,-0.014900767,-0.013984977,0.0017133985,0.026337706,-0.03955477,0.023967829,-0.0562498,-0.043062802,-0.030278232,-0.025640847,-0.010887206,-0.016131107,0.026706522,0.011339885,-0.057528555,-0.027781373,0.028839935,0.017264428,0.024248354
8598,-0.05877486,0.024017354,0.020254124,0.03499048,-0.023647496,-0.0376712,0.043585863,-0.0008237189,-0.029117925,-0.03743748,-0.029423209,-0.0043574306,-0.0018926127,0.0066989004,-0.002140703,0.009057778,0.0076210196,0.04720048,-0.01672017,-0.054110028,0.010312516,-0.025752017,0.011411226,-0.054398563,-0.047671895,-0.03054847,-0.056945905,0.067471325,0.00372841,0.04235548,-0.017739076,0.009147868
8648,0.0020528245,-0.008073319,-0.05412269,0.03825106,-0.060353547,-0.0046460815,-0.046645243,0.0424299,-0.013043415,0.018569438,-0.054203365,-0.049768884,0.041955903,0.03267385,0.02074699,-0.036963604,-0.010000266,0.03622125,0.00982151,-0.0053946455,0.021814344,0.022119781,0.05529641,0.057836797,-0.0060494654,0.01623518,-0.01776043,-0.0046951924,-0.02705608,0.054777257,0.050381616,-0.013950379
8660,-0.0127966525,0.04527048,0.015057014,0.016549619,0.030584691,0.016229989,-0.0022149826,0.04662988,0.046656247,0.06805224,-0.0030154386,-0.034041237,0.0185162,0.044089794,-0.053484417,-0.05655508,0.009843231,0.025113743,0.046932727,0.042269506,-0.050104227,0.01282958,-0.022272557,-0.022849428,0.050073385,0.057668466,0.007076557,0.0037412692,-0.053043794,0.022682685,0.022060934,0.0064490023
8667,0.018560383,-0.038129747,0.00483107,-0.048195057,0.004563502,-0.028445167,-0.009579445,0.005773262,0.0053774253,-0.019654794,-0.019144002,0.005992769,0.024397528,0.03448569,-0.01710473,-0.030348329,-0.011981048,0.056772847,-0.052060418,0.0076750787,0.002065692,0.024459595,-0.016979896,0.02532125,0.009871122,-0.034509063,-0.07524079,0.008734789,0.013695345,-0.02933369,0.020792754,0.01379376
8722,-0.019897189,0.0062045604,0.0059095165,0.017878728,0.010784187,0.04965113,0.021051293,-0.023304474,0.021358997,0.036255974,-0.046010736,0.037637107,-0.060030736,0.039856393,0.030373022,0.010881565,-0.05612944,0.016392102,0.036162708,0.023852604,-0.026055962,0.034296058,0.0073781135,0.01005982,0.025546389,0.0035390344,-0.0040814853,0.012265169,0.02790343,-0.015893245,0.0050448487,-0.035725128
8726,-0.042492043,-0.015500137,-0.0188115,-0.003922148,0.010684286,-0.074914746,0.0051746783,-0.063009866,0.010719518,-0.033875957,0.004324831,-0.049908023,0.017816897,-0.05778069,-0.047829967,0.06877709,-0.005105442,0.055977486,-0.04855371,0.05406949,0.043597974,-0.052861515,0.07027742,-9.1554444e-05,0.014543834,-0.065018296,0.02256098,-0.04612079,-0.003301756,0.019560225,0.0127127785,-0.0033168215
8764,0.018608533,-0.029045103,-0.023875525,-0.063901484,0.006799527,-0.012381637,-0.024984049,0.0020644516,-0.04819916,-0.02818471,0.0100445505,0.056598745,0.0535239,-0.002527715,0.030243307,0.01570564,0.007923983,0.04676816,-0.0005991698,0.04009025,-0.0019204554,0.017344376,-0.0038573116,0.01190312,-0.0045146607,-0.041204754,0.0063741985,0.033528663,-0.007781199,0.01872224,0.010509921,0.0075832373
